publisher,product_url,Title,id_animeclick,N_volume,product_id,n_reprint,price_full,price_actual,release_date,release_date_giorno,release_date_mese,release_date_anno,author,Disegnatore,pages,size,contents,binding,colors,isbn,genere,description,img_file,details_volume
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat011isbnr2-it-tutto-ratman-new-tutto-rat-man-n-1-dic-07.html,Tutto Rat-man,tuttoratman,11,mtrat011isbnr2,2.0,4.5,4.28,26/04/2013,26,4,2013,Leo Ortolani,,128,16x21,Rat-Man Collection # 19-20,Brossurato,Bianco e Nero,9788891200792.0,supereroi,"Siccome è buona creanza finire quello che si comincia, su questo numero di “Tutto Rat-man” si tirano un po’ di fili lasciati in sospeso e si finiscono cose rimaste a metà. Per esempio, con due grandiosi episodi, finisce una delle trilogie più importanti nella vita del nostro amichevole Ratto di quartiere. I due episodi sono “Un Uomo In Calzamaglia” e “Il Supereroe” e in origine erano apparsi sui numeri (esauriti) 19 e 20 di “Rat-man”, ristampati per l’occasione. Perché è questo che ci sta a fare “Tutto Rat-man”, nel caso ve lo foste scordato; a ristampare i numeri di “Rat-man” che non si trovano più, con copertine nuove di trinca e assolutamente spettacolari, per gentile concessione della premiata ditta Ortolani (Leo) & Ortolani (Lorenzo). Ma “Tutto Rat-man” è una ristampa “integrale” e non ci trovate solo Rat-man, ma anche “Venerdì 12” e “L’ultima Burba”, le altre creature ortolaniane che da anni reggono il sacco al topo più disastroso del mondo. E questo, tutti i mesi pari!",img_mtrat011isbnr2,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat043-it-tutto-ratman-tutto-ratman-n-43.html,Tutto Rat-man,tuttoratman,43,mtrat043,,3.3,3.14,04/04/2013,4,4,2013,Leo Ortolani,,128,16x21,Rat-Man Collection # 83-84,Brossurato,Bianco e Nero,,supereroi,"Missione: strappare Danny Ross alla Morte. Ma in tutta la Storia, solo una persona ha sconfitto la morte. Dove? In Palestina. Quando? 2000 anni fa (sì, vabbè, più o meno; non fate i pignoli, ok?). Seconda e terza parte della stupefacente saga dei Sacrificabili, il geniale omaggio di Leo Ortolani ai miti degli action movie anni 80, una storia che è già oggetto di culto tra lettori e appassionati e che quando uscì fu premiata prima ancora di arrivare alla fine!",img_mtrat043,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat009isbnr2-it-tutto-ratman-new-ristampa-tutto-ratman-n-9.html,Tutto Rat-man,tuttoratman,9,mtrat009isbnr2,2.0,4.5,4.28,21/03/2013,21,3,2013,Leo Ortolani,,128,16x21,Rat-Man Collection # 15-16,Brossurato,Bianco e Nero,9788863049886.0,supereroi,"Più multimediale di Leo – che aproposito della tecnologia si limita a commentare “Gh!” – non c’è neanche la banda di paese, tant’è vero che in questo numero vi beccate due storie memorabili, da questo punto di vista. La prima si chiama L’INTERNUTA, e detto questo è detto tutto. La seconda si chiama TITANIC 2000 ed è multimediale non perché per leggerla ci voglia la web-cam ma perché un paio di anni fa è stata addirittura trasposta in una speciale edizione “sonorizzata”, con grande successo di critica e di pubblico (si dice così, no?). Ma naturalmente non è tutto qua, in questo TUTTO Rat-man che raccoglie gli storici, esauritissimi numeri 15 e 16 di Rat-man COLLECTION (oggi, Rat-man).",img_mtrat009isbnr2,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mratm095-it-rat-man-collection-rat-man-collection-n-95.html,Rat-man Collection,ratmancollection,95,mratm095,,2.5,2.38,14/03/2013,14,3,2013,Leo Ortolani,,72,16x21,Brossurato,Bianco e Nero,,,supereroi,,img_mratm095,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mratm094-it-rat-man-collection-rat-man-collection-n-94.html,Rat-man Collection,ratmancollection,94,mratm094,,2.5,2.38,17/01/2013,17,1,2013,Leo Ortolani,,72,16x21,Brossurato,Bianco e Nero,,,supereroi,,img_mratm094,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat042-it-tutto-ratman-tutto-ratman-n-42.html,Tutto Rat-man,tuttoratman,42,mtrat042,,3.3,3.14,06/12/2012,6,12,2012,Leo Ortolani,,128,16x21,Rat-Man Collection # 81-82,Brossurato,Bianco e Nero,,supereroi,"Con la benedizione di Padre Angelini, termina in Gloria la spettacolare Esalogia di New York, l’incredibile meditazione di Leo Ortolani sull’idea di “supereroe”. E partono I sacrificabili, un classico sin dal suo primo apparire, ristampato qui per la prima volta (ogni assonanza con I mercenari, col numero o senza, è del tutto accidentale).",img_mtrat042,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat041-it-tutto-ratman-tutto-ratman-n-41.html,Tutto Rat-man,tuttoratman,41,mtrat041,,3.3,3.14,02/08/2012,2,8,2012,Leo Ortolani,,128,16x21,Rat-Man Collection # 79-80,Brossurato,Bianco e Nero,,supereroi,"Seconda uscita 2012 per il balenottero di 128 pagine che raccoglie due numeri della serie regolare Rat-man. Stavolta tocca a Il nuovo Rat-man! e Il paradiso perduto (in origine su Rat-man 79, 80), la quarta e la quinta parte della lunghissima storia che vede Rat-man in trasferta a New York a misurarsi col mito (e col mistero) del concetto stesso di “supereroe”. Chiaro, no?",img_mtrat041,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat040-it-tutto-ratman-tutto-ratman-n-40.html,Tutto Rat-man,tuttoratman,40,mtrat040,,3.3,3.14,05/04/2012,5,4,2012,Leo Ortolani,,128,16x21,Rat-Man Collection # 77-78,Brossurato,Bianco e Nero,,supereroi,"Tutto Rat-man apre il 2012 in scioltezza, tanto com’è noto non arriveremo in fondo, quindi perché prendersela con chi non c’entra? Con i Maya invece un po’ non farebbe male, ma forse stiamo divagando… È che davanti a cose come queste mancano gli argomenti. No, non davanti ai Maya, che qualche nozione di archeologia e antropologia comparata facendo questo mestiere la si mette insieme. No, “queste cose” sono Il nuovo mondo, Gli eroi più potenti del mondo e Io, le storie di questo numero. Che a partire dai titoli non sono mica normali. Infatti fanno parte di una saga lunghissima, cominciata l’anno scorso e che proseguirà per tutto il 2012, fino al numero 42, che – tranquilli – uscirà in dicembre, ma prima del 21. Poi però meglio che non lo lasciate sul comodino e lo leggiate subito.",img_mtrat040,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat019isbnr-it-tutto-ratman-new-ristampa-tutto-ratman-n-19.html,Tutto Rat-man,tuttoratman,19,mtrat019isbnr,1.0,4.5,4.28,29/03/2012,29,3,2012,Leo Ortolani,,128,16x21,Rat-Man Collection # 37-38,Brossurato,Bianco e Nero,9788865898130.0,supereroi,"Anno nuovo, vita nuova! Storie nuove e periodicità nuova! Tutto nuovo! Di uguale c'è solo la qualità delle storie di Leo Ortolani, nella cui ristampa “Tutto Rat-man” prosegue imperterrito, ogni quattro mesi (e ci mancherebbe altro, perché un sacco di numeri di “Rat-man” ormai sono esauriti da un pezzo!). In questo numero Rat-man torna ad affrontare il durissimo mondo del fumetto, sempre pronto a stritolare spietatamente i suoi personaggi, solo per scoprire che dietro un terribile complotto per scippare i personaggi dei fumetti della loro popolarità, si cela...? Mah, chissà... diciamo solo la storia si intitola “Il morso del ragno”, per il resto, fate un po' voi. Non c'è neanche un attimo di respiro per il nostro eroe, che dalle grinfie del Ragno passa subito alle intricate vicende famigliari dell'amico Brakko, a cui è nato un figlio! Il primo!",img_mtrat019isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat018isbnr-it-tutto-ratman-new-ristampa-tutto-ratman-n-18.html,Tutto Rat-man,tuttoratman,18,mtrat018isbnr,1.0,4.5,4.28,29/03/2012,29,3,2012,Leo Ortolani,,128,16x21,Rat-Man Collection # 33-34,Brossurato,Bianco e Nero,9788865898239.0,supereroi,"Questo numero raccoglie gli ultimi due episodi della fondamentale esalogia (che poi sarebbe una storia lunghissima, addirittura in sei puntate, a loro volta lunghissime...) con cui Leo Ortolani ha definitivamente chiarito alcuni dei punti fondamentali nella storia del Rat-Universe. Si intitolano “Il re e io!” e “Uomini e topi!” e ci troverete spiegata la vera origine del Ratto, dello spietato Valker (che adesso ci appare persino un po’ più umano) e del misterioso progetto che per anni ha lavorato per fare tornare i supereroi... tutto verrà finalmente chiarito nelle pagine fondamentali di uno dei più impegnativi cicli narrativi di Ortolani (che di cicli narrativi non ne ha mica scritti pochi...), già classico al momento dell’uscita e finalmente di nuovo disponibile in questa ristampa nuova di zecca.",img_mtrat018isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat039-it-tutto-ratman-tutto-ratman-n-39.html,Tutto Rat-man,tuttoratman,39,mtrat039,,3.3,3.14,01/12/2011,1,12,2011,Leo Ortolani,,128,16x21,"Rat-Man Collection # 75-76, Rat-Man Speciale # 1",Brossurato,Bianco e Nero,,supereroi,"Azione! Orrore! Raccapriccio! Metafumetti! Questo e ben altro, in ordine di spavento crescente, nel nuovo numero della rivista che ogni quattro mesi vi propone due interi numeri di Rat-man. In Non di questo mondo scoprirete cosa si agita dietro l’ossessione di Leo Ortolani e dei suoi colleghi per i fumetti. Perché lo fanno? Perché scrivere e disegnare storie improbabili invece di dedicarsi ad attività socialmente rispettate, tipo fare il tronista o il trafficante di organi? Con Tu non voltarti mai inizia una debordante Esalogia, cioè una storia in sei lunghissime parti che ci terrà compagnia per tutto il 2012…",img_mtrat039,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat038-it-tutto-ratman-tutto-ratman-n-38.html,Tutto Rat-man,tuttoratman,38,mtrat038,,3.3,3.14,04/08/2011,4,8,2011,Leo Ortolani,,128,16x21,Rat-Man Collection # 73-74,Brossurato,Bianco e Nero,,supereroi,"Ma chi l’ha detto che quelle di Leo Ortolani sono “parodie”? Un sacco di gente, ma non è proprio così, e lo dimostra questo numero di Tutto Rat-man, che raccoglie la seconda e terza parte della “trilogia manga”. Si tratta di una delle storie più amate da tutti i lettori di fumetti, per una volta non divisi in fazioni in guerra: chi legge i manga e chi no, chi legge i supereroi e chi no, chi colleziona scarabei stercorari e chi – chissà poi perché – no. Perché quando Ortolani usa Rat-man per parlare di qualche altra cosa – un film, un personaggio, i suoi amici autori, un fumetto –, lo fa con tantissimo amore, e soprattutto perché quella cosa la conosce molto bene. E la sua “parodia” (sempre, sempre le virgolette ci vogliono) diventa una riscrittura, una reinterpretazione, una versione diversa e personalissima di quei film, di quei personaggi, di quei fumetti. Lo dimostrano questi due episodi (Rat-Girl e Yellow), che quelli cresciuti a pane e manga non se li scorderanno mai più.",img_mtrat038,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat037-it-tutto-ratman-tutto-ratman-n-37.html,Tutto Rat-man,tuttoratman,37,mtrat037,,3.3,3.14,07/04/2011,7,4,2011,Leo Ortolani,,128,16x21,Rat-Man Collection # 71-72,Brossurato,Bianco e Nero,,supereroi,"Potete dire tutto di Leo Ortolani, ma non che si ripete… E se seguite Tutto Rat-man, la collana che raccoglie i numeri ormai esauriti di Rat-man, fate presto ad accorgervene! In questo volumetto due storie che non potrebbero essere più diverse: Ratto II – La vendetta mette in scena una vicenda di morte, redenzione, braccia e gambe mozzate; E adesso sposami è una soave parodia di un certo modo di raccontare, quello del manga e degli anime. Un’autentica bomba comica!",img_mtrat037,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat016isbnr-it-tutto-ratman-new-ristampa-tutto-ratman-n-16.html,Tutto Rat-man,tuttoratman,16,mtrat016isbnr,1.0,4.5,4.28,17/03/2011,17,3,2011,Leo Ortolani,,128,16x21,Rat-Man Collection # 29-30,Brossurato,Bianco e Nero,9788865891551.0,supereroi,"Signore e signori, fiato alle trombe (che non è un film porno). Con questo numero (che, come ormai sanno anche i sassi, ristampa integralmente i numeri della serie “Rat-man”) inizia la ripubblicazione della ormai celebre “esalogia”. Trattasi della singola storia più lunga e complessa mai orchestrata da Leo Ortolani e che si dipanerà per quasi 240 pagine e addirittura tre numeri di “Tutto Rat-man”. È uno dei cicli più famosi del personaggio, con cui Ortolani ne approfondisce le origini e svela gran parte dei misteri legati alla sua infanzia, con un brillante e sofisticato uso del flashback. Gli episodi che troverete in questo numero sono quelli apparsi sui numeri 29 e 30 della serie originale, “Le ombre dei padri...” e “Grandi speranze”, in cui in un passato recente vedremo in azione figure ormai leggendarie del Rat-Universe, come lo stupefacente Rat-Boy e il suo giovane amico, Piccettino.",img_mtrat016isbnr,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat022r-it-tutto-ratman-tutto-ratman-n-22-rist-nov-10.html,Tutto Rat-man,tuttoratman,22,mtrat022r,1.0,4.5,4.28,31/12/2010,31,12,2010,Leo Ortolani,,128,16x21,Rat-Man Collection # 41-42,Brossurato,Bianco e Nero,9788863469813.0,supereroi,"Sembrava ieri (primavera 2004) che in edicola uscivano i numeri 41 e 42 di “Rat-man”, e non erano due numeri qualsiasi. Si intitolavano “La Fuga di Rat-man” e “Pubblicato a Morte” ed erano i primi due di una quadrilogia, una lunga storia in quattro parti di quelle per cui Leo Ortolani è famoso. E con questa è diventato ancora più famoso: modestamente nota come “la quadrilogia di Dio”, questa storia ha infiammato gli animi ed entusiasmato i lettori dal primo istante di pubblicazione, dalla prima all'ultima pagina. Nessuno è rimasto indifferente: gli appassionati l'hanno fatta immediatamente schizzare in vetta alle loro classifiche personali e i critici l'hanno riconosciuta e acclamata come una delle storie più complesse, sofisticate e interessanti del nostro fumetto, da diversi anni a questa parte.",img_mtrat022r,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat036-it-tutto-ratman-tutto-ratman-n-36-lib-nov-10.html,Tutto Rat-man,tuttoratman,36,mtrat036,,3.3,3.14,31/12/2010,31,12,2010,Leo Ortolani,,128,16x21,Rat-Man Collection # 69-70,Brossurato,Bianco e Nero,,supereroi,"“Esalogia” vuol dire “storia in sei parti”: è quella che termina in questo numero di Tutto Rat-man dopo un anno (sissignori!) di pubblicazioni. La storia si intitolo E ora… Rat-man! e in origine era apparsa su Rat-man 69 a chiusura di una lunghissima e fondamentale epopea. Una svolta chiave nella vicenda di Deboroh/Rat-man, Jan Valker e dell’Ombra. Una storia da record: il singolo episodio più lungo di tutta la storia di Rat-man. Indimenticabile. Come la commovente Ratto, la seconda storia di questo numero, apparsa originariamente su Rat-man 70 e che, perfidamente, terminerà sul prossimo Tutto Rat-man… See you there! L’appuntamento è ad aprile!",img_mtrat036,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat023r-it-tutto-ratman-tut-rat-man-n-23-1-ris-02-11.html,Tutto Rat-man,tuttoratman,23,mtrat023r,1.0,4.5,4.28,31/12/2010,31,12,2010,Leo Ortolani,,128,16x21,Rat-Man Collection # 43-44,Brossurato,Bianco e Nero,9788865890790.0,supereroi,"Sembrava ieri (estate 2004) che in edicola uscivano i numeri 43 e 44 di Rat-man, e non erano due numeri qualsiasi. Si intitolavano “Un Classico del Fumetto” e “Kina!” ed erano gli ultimi due di quella che ancora prima di essere conclusa si era guadagnata sul campo il sobrio appellativo di “quadrilogia di Dio”. Qualifica che deve non solo al contenuto (correre a leggere, please) ma anche a un incredibile gradimento tributato da subito da (come si suol dire) pubblico e critica. Cioè, in sostanza, da tutti. E se il secondo titolo è un po’ più criptico e richiede (di nuovo...) che corriate a leggere, il primo non solo è un gran titolo ma anche sacrosantamente autoreferenziale. Perché più “instant classic” di così Ortolani non poteva metterla insieme, una quadrilogia. Cioè – spieghiamo le cose un po’ più per benino – una lunga storia in quattro parti di cui avete letto le prime due sullo scorso numero di “Tutto Rat-man” e di cui leggete le ultime due su questo.",img_mtrat023r,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat021r-it-tutto-ratman-tutto-ratman-n-21-rist-nov-10.html,Tutto Rat-man,tuttoratman,21,mtrat021r,1.0,4.5,4.28,31/12/2010,31,12,2010,Leo Ortolani,,128,16x21,Rat-Man Collection # 39-40,Brossurato,Bianco e Nero,9788863469806.0,supereroi,"Lo sanno Tutti che “Tutto Rat-man” è la ristampa (due numeri per volta) della serie regolare “Rat-man”. I più attenti di voi ricorderanno anche nel numero 20 (uscito in agosto) i numeri ristampati et ivi raccolti erano il 37 e il 38. Quelli laureati in almeno un paio di discipline scientifiche, avranno a questo punto il fondato sospetto che questo numero, che è il 21, ristampi i numeri 39 e 40 della serie regolare. Ebbene, la vostra fiducia negli equilibri supremi che reggono il creato non ne uscirà scossa. In altre parole è proprio così. E non è cosa da poco. Perché in questi due numeri ci troviamo “Il Ritorno Di Bedelia” e “Venerdì 12”, le due puntatone conclusive della sagona “Venerdì 12” che per tanti anni ha consolato i sofferenti d’amore e deliziato i masochisti (sempre d’amore), così ben rappresentati tra i lettori di Leo ortolani.",img_mtrat021r,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat035-it-tutto-ratman-tutto-ratman-n-35-lib-ago-10.html,Tutto Rat-man,tuttoratman,35,mtrat035,,3.3,3.14,31/12/2010,31,12,2010,Leo Ortolani,,128,16x21,Rat-Man Collection # 67-68,Brossurato,Bianco e Nero,,supereroi,"Tutto si può dire di Ortolani, meno che gli manchino i titoli importanti. Quelli di questo numero sono Quello Che Non Mi Uccide... e Le Cose Cambiano, che in origine erano quelli di Rat-man 67 e 68. Perché questo fa TUTTO Rat-man: raccoglie a due a due i numeri di Rat-man a mano a mano che si esauriscono (cioè piuttosto velocemente, ormai lo sapete). Con questi due numeri ci avviciniamo alla fine: sono infatti il quarto e il quinto di una delle esalogie (termine importantissimo anch’esso, coniato apposta per Ortolani) in cui il Nostro ogni tanto si diverte a sviluppare storie lunghissime, anche più di 200 pagine (questa, per esempio). Perché sono così lunghe, è presto detto: rappresentano sviluppi importanti - non meno dei titoli - per la saga di Rat-man, ormai da anni il Topo per antonomasia del fumetto italiano. Sviluppi che lo stanno portando rapidamente verso la conclusione, quando accadrà qualcosa d’importante. Che cosa? Solo Ortolani (forse) lo sa.",img_mtrat035,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mtrat032-it-tutto-ratman-tutto-ratman-n-32-lib-lug-09.html,Tutto Rat-man,tuttoratman,32,mtrat032,,3.3,3.14,31/12/2009,31,12,2009,Leo Ortolani,,128,16x21,Rat-Man Collection # 61-62,Brossurato,Bianco e Nero,,supereroi,"Quando ci vuole, ci vuole. E per questo numero di Tutto Rat-man ci vuole eccome. Che cosa ci vuole? Ci vuole un bel “Capolavoro”. Essì, ci vuole proprio. In questo numero infatti sono raccolti i numeri di Rat-man 61 (“Era Mio Padre”) e 62 (“299”) e tutti e due, per motivi diversi, meritano quella parola un po’ impegnativa. O almeno mettono il dubbio. “Era Mio Padre” è un racconto davvero unico nella produzione di Ortolani. Da un lato si inserisce pienamente nella complessa continuity della serie, con flashback ambientati nel passato remoto e remotissimo di Rat-man, e rivelazioni cruciali su Rat-Boy, Piccettino e la figura certamente malvagia ma anche controversa di Janus Valker.",img_mtrat032,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mcahe001isbn-it-heliopolis-heliopolis-hc-n-1.html,I Cavalieri di Heliopolis - la grande opera,icavalieridiheliopolislagrandeopera,,mcahe001isbn,,28.0,26.6,26/11/2020,26,11,2020,"Alejandro Jodorowsky, Jeremy",,232,21x28,"Nigredo, l’Œuvre au noir, Albedo, l’Œuvre au blanc, Rubedo, l’Œuvre au rouge, Citrinitas, l’Œuvre au jaune",Cartonato,Colori,,supernatural,"Fine del XVIII Secolo. In un monastero nel nord della Spagna è nascosto il tempio sacro dei Cavalieri di Heliopolis: un’assemblea di alchimisti immortali e tagliati fuori dal mondo. Mentre il discepolo Diciassette si prepara a completare la sua formazione e a unirsi ufficialmente all’ordine, il suo maestro Fulcanelli rivela agli altri cavalieri il terribile segreto delle sue origini. Diciassette è in realtà il figlio nascosto di Luigi XVI e Maria Antonietta! Erede di questo destino, il giovane dovrà scegliere se reclamare il trono o rimanere nell’ombra, fedele agli antichi precetti dell’Alchimia. Dalla fervida fantasia di Alejandro Jodorowsky, l’epopea della Grande Opera alchemica, nelle sue quattro declinazioni cromatiche!",img_mcahe001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/maris001isbn-it-aristophania-aristophania-vol-1.html,Aristophania,aristophania,1,maris001isbn,,20.0,19.0,10/11/2020,10,11,2020,"Joel Parnotte, Xavier Dorison",,128,21x28,Aristophania #1/2,Cartonato,Colori,,supernatural,"Quando Harry Potter incontra Charles Dickens… Basile, Victor e Calixte hanno perso il padre in circostanze misteriose e la madre dei ragazzi è in prigione. Una donna di nome Aristophania Bolt li vuole allontanare dal sentiero che hanno imboccato e condurli in un paradiso terrestre. Ma anche qui, le minacce aspettano nell’ombra. Un emozionante fantasy condito di realismo sociale e cupo romanticismo.",img_maris001isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/momsp005isbn-it-omnibus-spawn-omnibus-spawn-n-5.html,Spawn deluxe ,spawndeluxe,1,momsp005isbn,,27.0,25.65,27/08/2020,27,8,2020,"Alan Moore, Frank Miller, Neil Gaiman, Todd McFarlane, AA.VV.",,256,17x26,Spawn #1/11,Cartonato,Color,,supernatural,"Spawn è stato per quasi vent’anni il titolo più rappresentativo del fumetto americano. La tragica storia di Al Simmons, morto e rinato come Hellspawn, ha contribuito più di ogni altra a rivisitare il genere supereroico e a farlo riscoprire a una nuova generazione di lettori. Inizia qui la nuova edizione delle prime storie della progenie di Todd McFarlane, l’alba della Dark Age dei comics!",img_momsp005isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mmilw020isbn-it-millarworld-millarworld-collection-n-20-jupiter-s-requiem.html,American Jesus ,americanjesus,1,mmilw020isbn,,15.0,14.25,13/08/2020,13,8,2020,"Mark Millar, Peter Gross",,96,17x26,American Jesus: Chosen #1/3,Cartonato,Color,,supernatural,"Jodie Christianson, 12 anni, è uscito illeso da un incidente mortale. Non è semplicemente fortunato: è la reincarnazione di Gesù Cristo! Può tramutare l’acqua in vino, guarire gli infermi, far resuscitare i morti. Ma come affronterà il destino del mondo? Una radicale storia di Mark Millar (Kick-Ass) per la prima parte di una trilogia di cui è in produzione una serie-evento su Netflix.",img_mmilw020isbn,Il prescelto
Panini Comics,https://comics.panini.it/store/pub_ita_it/mhill002isbn-it-hillbilly-hillbilly-n-2.html,Hillbilly,hillbilly,2,mhill002isbn,,16.0,15.2,23/07/2020,23,7,2020,Eric Powell,,112,17x26,Hillbilly (2016) #5-8,Cartonato,Colori,9788891277510.0,supernatural,"Rondel, armato della sua Mannaia del Diavolo e accompagnato dal gigantesco orso Lucille, continua a vagare per le colline degli Appalachi mentre mostri e streghe si scagliano contro di lui. E questa volta dovrà vedersela con il Tailypo, una creatura malevola e astuta che si muove nella notte in cerca delle sue vittime. Il secondo volume, dell’epica western-fantasy dal creatore di The Goon, Eric Powell.",img_mhill002isbn,Le Diavolerie di Mezzanotte del Tailypo
Panini Comics,https://comics.panini.it/store/pub_ita_it/mirka006isbn-it-contronatura-cronache-di-underyork-2-libro-isbn.html,Cronache di Under York,cronachediunderyork,2,mirka006isbn,,9.9,9.41,16/07/2020,16,7,2020,"Mirka Andolfo, Sylvain Runberg",,64,17x26,Les Chroniques d’Under York #2,Cartonato,Colori,9788891271242.0,supernatural,"Alison Walker proveniva da un mondo magico situato nelle profondità di New York, ma l’ha abbandonato per seguire la sua passione: l’arte. La sua famiglia era uno dei cinque clan di maghi che governavano Under York, ma ora è sparita, e il pericoloso demone Marduk è stato invocato. Toccherà ad Alison ritrovare la sua famiglia e salvare sia Under York che il mondo di superficie! Mirka Andolfo, l’autrice campione di vendite in tutto il mondo con ControNatura, firma il secondo volume di questa nuova serie urban fantasy.",img_mirka006isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/m5arm005isbn-it-cinque-allegri-ragazzi-morti-cinque-allegri-ragazzi-m-n-5.html,Cinque Allegri Ragazzi Morti – Il Ritorno,cinqueallegriragazzimortiilritorno,,m5arm005isbn,,13.0,12.35,11/06/2020,11,6,2020,Davide Toffolo,,96,17x26,Cinque Allegri Ragazzi Morti – Il ritorno,Cartonato,Colori,,supernatural,"Dopo una lunghissima attesa, finalmente arriva l'epica conclusione di Cinque Allegri Ragazzi Morti, il fumetto cult di Davide Toffolo, prossimo magister del Napoli Comicon. Dopo una divisione forzata dei cinque, ora Gianni Boy è solo, in una Milano cupa e notturna: riuscirà a trovare gli altri e a riunire la band? Oppure è troppo tardi per ricucire gli strappi del passato?",img_m5arm005isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mlist001isbnr-it-life-is-strange-life-is-strange-1-i-ristampa-libro-isbn.html,Life is Strange,lifeisstrange,1,mlist001isbnr,1.0,18.0,17.1,20/02/2020,20,2,2020,"Emma Vieceli, Claudia Leonardi, Andrea Izzo",,112,17x26,Life is strange #1/4,Cartonato,Colori,9788891276360.0,supernatural,"Uno dei videogiochi più apprezzati degli ultimi anni diventa un fumetto! La storia è ambientata un anno dopo quanto successo in uno dei due finali possibili, e ci mostra Max che vive ora a Seattle. Ma qualcosa di strano la costringerà a tornare nell’unico luogo che non avrebbe mai più voluto vedere in vita sua: Arcadia Bay!",img_mlist001isbnr,Dust
Panini Comics,https://comics.panini.it/store/pub_ita_it/momen003isbn-it-nomen-omen-nomen-omen-n-3.html,Nomen Omen,nomenomen,3,momen003isbn,,15.0,14.25,07/11/2019,7,11,2019,"Jacopo Camagni, Marco B. Bucci",,112,17x26,Nomen Omen vol. 3,Cartonato,Colori,9788891249609.0,supernatural,"Non siete pronti. Sul serio. Non siete pronti agli eventi narrati nel terzo atto della saga urban fantasy di Marco B. Bucci e Jacopo Camagni. Se il finale del secondo volume vi aveva lasciati a bocca aperta, i colpi di scena di questo nuovo arco narrativo vi faranno perdere il sonno. Ma ormai lo sapete: la veglia non esiste e questa volta il mondo di Nomen Omen cambierà per sempre.",img_momen003isbn,As the World Falls Down
Panini Comics,https://comics.panini.it/store/pub_ita_it/mklaw003isbn-it-klaw-klaw-n-3.html,Klaw,klaw,3,mklaw003isbn,,17.0,16.15,26/09/2019,26,9,2019,"Joel Jurion, Ozanam",,152,17x26,Klaw #7/9,Cartonato,Colori,9788891270511.0,supernatural,"Eri appena riuscito a non impazzire a causa dei tuoi poteri animali e ora ti tengono come una tigre in gabbia. Hai trovato una nuova fiamma, ma come sempre non puoi godertela. E attorno a te inizia una guerra che rischia di culminare in una pessima escalation. Ormai è chiaro. I tuoi veri problemi sono appena cominciati!",img_mklaw003isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mirka004isbn-it-contronatura-contronatura-cronache-d-n-4.html,Cronache di Under York,cronachediunderyork,1,mirka004isbn,,9.9,9.41,02/05/2019,2,5,2019,"Mirka Andolfo, Sylvain Runberg",,64,17x26,Les Chroniques d’Under York T1,Cartonato,Colori,9788891245014.0,supernatural,"Mirka Andolfo, l’autrice campione di vendita in tutto il mondo con ControNatura, torna con una nuova serie, un fantasy urbano magico ambientato nelle viscere della città più famosa del mondo! Situato nelle profondità di New York, Under York è un luogo misterioso in cui cinque clan di maghi praticano una magia tanto potente quanto pericolosa. Banditi per sempre dalla superficie, influenzano segretamente la vita dei suoi abitanti. Alison Walker, una promettente giovane pittrice, è fuggita da questo mondo, ma ora il passato torna a bussare alla sua porta…",img_mirka004isbn,
Panini Comics,https://comics.panini.it/store/pub_ita_it/mrumb003isbn-it-100-hd-rumble-100-hd-rumble-n-3.html,Rumble,rumble,3,mrumb003isbn,,19.0,18.05,14/02/2019,14,2,2019,"John Arcudi, James Harren",,160,17x26,Rumble # 22/26,Cartonato,Colori,9788891245595.0,supernatural,"Un terzo volume con il botto per il fantasy urbano creato da Arcudi e Harren! Nello scontro finale di una battaglia che va avanti da millenni, fra bizzarre “resurrezioni” e possessioni da parte di demoni malvagi, Rathraq dovrà fare una scelta: combattere contro il proprio corpo o fianco a fianco con esso?",img_mrumb003isbn,Spoglie Immortali
